model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_001_minfreq_5,log,66,92.67347390269194,246.19614729444794,0.8490942185790211,15.695202796798426
ridge,trusted_recommended_features,log_ridge_alpha_0_001_minfreq_5,log,67,92.80798348128141,246.19328578002256,0.8490977264857504,15.76679282556853
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_003_minfreq_5,log,66,93.15718403395653,247.0107202749983,0.8480939825606864,15.69945691762328
ridge,trusted_recommended_features,log_ridge_alpha_0_003_minfreq_5,log,67,93.29114467089477,247.00590997149916,0.848099898959225,15.772528246128449
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_001_minfreq_5,log,63,93.66845734978851,247.5816526726083,0.8473909499405489,14.71460762102727
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_001_minfreq_5,log,62,93.87043391358834,248.15211247468937,0.8466868781875485,14.787162458949112
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_003_minfreq_5,log,62,94.22795067470328,248.85674275618956,0.845814973919764,14.745788848623071
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_003_minfreq_5,log,63,94.29755709644887,248.78685170090904,0.8459015670401934,14.69364446201726
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_001_minfreq_2,log,65,94.31250471430499,251.34698527430203,0.8427137584485322,15.841515563503634
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_01_minfreq_5,log,66,94.77313503526267,250.11443591002845,0.8442525692387204,15.650415465988075
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_001_minfreq_2,log,66,94.79953584869473,252.19449864783735,0.8416512676218384,15.776691926263013
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_001_minfreq_2,log,62,94.865476345864,251.85658077498243,0.8420753293565271,15.920973053842175
ridge,trusted_recommended_features,log_ridge_alpha_0_01_minfreq_5,log,67,94.90544856396943,250.12885278246318,0.8442346138132644,15.763469023552243
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_001_minfreq_2,log,61,95.18190712818085,252.56893684303674,0.8411807115252526,15.90055844793119
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_003_minfreq_2,log,65,95.43450044527516,253.58748913148733,0.8398971654665998,15.83830587710301
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_003_minfreq_2,log,66,95.45614173819946,253.5141834762468,0.8399897153544416,15.78379895609001
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_003_minfreq_2,log,61,95.5462320447172,253.32349234666594,0.8402303414675302,15.883738746395622
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_003_minfreq_2,log,62,95.60179950055776,253.34696820881678,0.8402007279150111,15.896730155523926
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_01_minfreq_5,log,62,95.68234893091251,252.0421267300824,0.8418425534056958,14.747502679791339
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_01_minfreq_5,log,63,95.71394480422279,251.87029702444912,0.8420581275573343,14.811266793116552
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_01_minfreq_2,log,65,95.74509922056887,254.26145230144556,0.8390450193099401,15.940110026987782
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_01_minfreq_2,log,66,95.76146965549427,254.1796772040419,0.8391485347466516,15.84800378391742
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_03_minfreq_5,log,65,96.29587595093021,256.48867258584875,0.8362128772839634,15.906912942724702
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_03_minfreq_5,log,66,96.38139676867065,256.4973890027939,0.8362017449318359,16.00380679576338
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_01_minfreq_2,log,62,96.65999476635557,255.7287288012208,0.8371820008840533,15.886634166726552
ridge,trusted_recommended_features,log_ridge_alpha_0_001_minfreq_2,log,67,96.69150968550872,253.9517439354072,0.8394368895188419,16.723940048308307
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_001_minfreq_2,log,62,96.81947098648166,254.44323049428823,0.8388147951532846,15.671642053925297
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_03_minfreq_5,log,61,96.95937711910148,257.3735619217988,0.8350807922838062,16.084657154504953
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_003_minfreq_2,log,66,96.99115302759841,254.99496972382897,0.8381150035208174,16.65764354745187
ridge,trusted_recommended_features,log_ridge_alpha_0_003_minfreq_2,log,67,97.03159272260206,254.79583120899852,0.8383677532110745,16.71061596632319
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_03_minfreq_5,log,62,97.03291832354923,257.3897019856653,0.8350601072531659,15.97554628671351
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_01_minfreq_2,log,61,97.04104027142915,256.70879532446315,0.8359316271188867,15.80962806298551
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_003_minfreq_2,log,63,97.28460319038473,255.3729178270244,0.8376347629080283,15.756520575147782
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_001_minfreq_10,log,66,97.52527781471295,255.22615266603415,0.8378213348658554,19.5884402516431
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_001_minfreq_2,log,63,97.68730494403772,256.3047338841429,0.8364477101739869,15.634003702731889
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_001_minfreq_2,log,66,97.75032432727305,256.77909679751565,0.8358417523045315,16.754389321969825
ridge,trusted_recommended_features,log_ridge_alpha_0_01_minfreq_2,log,67,97.79414747862532,256.77743765976004,0.8358438736630855,16.60745341823673
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_001_minfreq_10,log,66,97.85426642957708,255.60330456902057,0.8373416725386339,19.65274806350068
